#access logs
127.0.0.1 - - [30/Apr/2020:09:47:51 +0200] "GET /medias/block/news-module/news-module-right.jpg HTTP/1.1" 404 487 "http://numv2.loc/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [30/Apr/2020:09:47:51 +0200] "GET /medias/block/news-module/news-module-bot.jpg HTTP/1.1" 404 487 "http://numv2.loc/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [30/Apr/2020:09:47:51 +0200] "GET /medias/block/news-module/news-module-left.jpg HTTP/1.1" 404 487 "http://numv2.loc/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [30/Apr/2020:09:47:51 +0200] "GET /medias/block/news-module/button.png HTTP/1.1" 404 487 "http://numv2.loc/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [30/Apr/2020:10:37:36 +0200] "GET /assets/css/page/home.css.map HTTP/1.1" 200 432 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [30/Apr/2020:14:10:24 +0200] "GET / HTTP/1.1" 200 982 "http://numv2.loc/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [30/Apr/2020:14:10:24 +0200] "GET /assets/medias/page/home/lan1.jpg HTTP/1.1" 200 244025 "http://numv2.loc/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [30/Apr/2020:14:10:24 +0200] "GET /assets/medias/page/home/lan2.jpg HTTP/1.1" 200 173832 "http://numv2.loc/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [30/Apr/2020:14:10:24 +0200] "GET /assets/css/general.css HTTP/1.1" 200 433 "http://numv2.loc/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [30/Apr/2020:14:10:24 +0200] "GET /assets/medias/page/home/lan3.jpg HTTP/1.1" 200 203919 "http://numv2.loc/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:75.0) Gecko/20100101 Firefox/75.0"
